"","Year","Label","Fleet/Survey","Species","X1","X2","X3","X4","effN","pred_value"
"348","18","catch","1","7","0.00210526","0.798947","0.198947","-999","950","1.26163e-09"
"349","19","catch","1","7","-999","0.823101","0.176899","-999","961","1.26163e-09"
"350","20","catch","1","7","-999","0.768665","0.231335","-999","951","1"
"351","21","catch","1","7","-999","0.778594","0.221406","-999","953","3.54079e-09"
"352","22","catch","1","7","-999","0.76551","0.23449","-999","951","3.54079e-09"
"353","23","catch","1","7","0.00426439","0.749467","0.246269","-999","938","3.54079e-09"
"354","24","catch","1","7","0.0392365","0.803818","0.156946","-999","943","1"
"355","25","catch","1","7","0.0460251","0.893305","0.0606695","-999","956","7.4979e-08"
"356","26","catch","1","7","0.0153218","0.948927","0.0357508","-999","979","7.4979e-08"
"357","27","catch","1","7","0.0020555","0.909558","0.0883864","-999","973","7.4979e-08"
"358","28","catch","1","7","-999","0.825998","0.174002","-999","977","0.999999"
"359","29","catch","1","7","-999","0.789581","0.210419","-999","979","1.58594e-07"
"360","30","catch","1","7","-999","0.696629","0.303371","-999","979","1.58594e-07"
"361","31","catch","1","7","0.00203459","0.733469","0.264496","-999","983","1.58594e-07"
"362","32","catch","1","7","0.00101523","0.793909","0.205076","-999","985","1"
"363","33","catch","1","7","-999","0.793422","0.206578","-999","973","1.25843e-10"
"364","34","catch","1","7","-999","0.795501","0.204499","-999","978","1.15343e-10"
"365","35","catch","1","7","0.00413223","0.842975","0.152893","-999","968","1.15343e-10"
"366","36","catch","1","7","0.00103627","0.875648","0.123316","-999","965","1"
"367","37","catch","1","7","-999","0.802905","0.197095","-999","964","6.26733e-09"
"368","38","catch","1","7","-999","0.799789","0.200211","-999","949","6.26733e-09"
"369","39","catch","1","7","0.0042061","0.825447","0.170347","-999","951","6.26733e-09"
"370","40","catch","1","7","0.00416233","0.880333","0.115505","-999","961","1"
"371","41","catch","1","7","0.00205973","0.893924","0.104016","-999","971","9.43667e-08"
"372","42","catch","1","7","-999","0.824187","0.175813","-999","984","9.43667e-08"
"373","43","catch","1","7","-999","0.796296","0.203704","-999","972","9.43667e-08"
"374","44","catch","1","7","-999","0.743802","0.256198","-999","968","0.96118"
"375","45","catch","1","7","-999","0.725957","0.274043","-999","967","0.00970493"
"376","46","catch","1","7","-999","0.717391","0.282609","-999","966","0.00970493"
"377","47","catch","1","7","-999","0.686316","0.313684","-999","950","0.00970493"
"378","48","catch","1","7","-999","0.717277","0.282723","-999","955","0.999999"
"379","49","catch","1","7","-999","0.719171","0.280829","-999","965","1.56936e-07"
"380","50","catch","1","7","-999","0.721931","0.278069","-999","953","1.56936e-07"
"381","51","catch","1","7","0.00724638","0.736025","0.256729","-999","966","1.56936e-07"
"382","52","catch","1","7","0.00636267","0.864263","0.129374","-999","943","0.999992"
"383","53","catch","1","7","-999","0.85489","0.14511","-999","951","2.03505e-06"
"384","54","catch","1","7","-999","0.694154","0.305846","-999","958","2.03505e-06"
"385","55","catch","1","7","-999","0.654989","0.345011","-999","942","2.03505e-06"
"386","56","catch","1","7","-999","0.657563","0.342437","-999","952","0.999986"
"387","57","catch","1","7","-999","0.647059","0.352941","-999","952","3.60796e-06"
"388","58","catch","1","7","0.00104603","0.687238","0.311715","-999","956","3.60796e-06"
"389","59","catch","1","7","-999","0.681723","0.318277","-999","952","3.60796e-06"
"390","60","catch","1","7","-999","0.602972","0.397028","-999","942","0.999999"
"391","61","catch","1","7","-999","0.583767","0.416233","-999","961","3.01632e-07"
"392","62","catch","1","7","0.00524109","0.656184","0.337526","0.00104822","954","3.01632e-07"
"393","63","catch","1","7","0.00628931","0.764151","0.22956","-999","954","3.01632e-07"
"394","64","catch","1","7","0.00209864","0.835257","0.162644","-999","953","0.999996"
"395","65","catch","1","7","-999","0.79285","0.20715","-999","951","8.99051e-07"
"396","66","catch","1","7","-999","0.663147","0.336853","-999","947","8.99051e-07"
"397","67","catch","1","7","-999","0.654373","0.345627","-999","949","8.99051e-07"
"398","68","catch","1","7","-999","0.66178","0.33822","-999","955","1"
"399","69","catch","1","7","-999","0.664226","0.335774","-999","956","1.74284e-08"
"400","70","catch","1","7","-999","0.677453","0.322547","-999","958","1.74284e-08"
"401","71","catch","1","7","-999","0.636268","0.363732","-999","954","1.74284e-08"
"402","72","catch","1","7","-999","0.626834","0.373166","-999","954","1"
"403","73","catch","1","7","0.0021097","0.60654","0.39135","-999","948","2.50957e-08"
"404","74","catch","1","7","0.0135276","0.734651","0.251821","-999","961","2.50957e-08"
"405","75","catch","1","7","0.0145985","0.869656","0.115746","-999","959","2.50957e-08"
"406","76","catch","1","7","0.00634249","0.915433","0.0782241","-999","946","0.999999"
"407","77","catch","1","7","0.00206825","0.898656","0.0992761","-999","967","1.30848e-07"
"408","78","catch","1","7","-999","0.747114","0.252886","-999","953","1.30848e-07"
"409","79","catch","1","7","-999","0.658811","0.341189","-999","976","1.30848e-07"
"410","80","catch","1","7","-999","0.674636","0.325364","-999","962","1"
"411","15","catch","1","8","0.688396","0.298566","0.00912647","-999","767","5.02861e-11"
"412","16","catch","1","8","0.745763","0.246822","0.00423729","-999","944","5.02861e-11"
"413","17","catch","1","8","0.773109","0.217437","0.00315126","-999","952","5.02861e-11"
"414","18","catch","1","8","0.770921","0.223849","0.00104603","-999","956","1"
"415","19","catch","1","8","0.816092","0.180773","0.00208986","-999","957","1.12558e-10"
"416","20","catch","1","8","0.754149","0.241701","-999","-999","964","1.11971e-10"
"417","21","catch","1","8","0.702282","0.297718","-999","-999","964","1.11971e-10"
"418","22","catch","1","8","0.728884","0.271116","-999","-999","959","1"
"419","23","catch","1","8","0.682523","0.317477","-999","-999","967","5.44107e-08"
"420","24","catch","1","8","0.719462","0.280538","-999","-999","966","5.44107e-08"
"421","25","catch","1","8","0.781513","0.218487","-999","-999","952","5.44107e-08"
"422","26","catch","1","8","0.682474","0.317526","-999","-999","970","1"
"423","27","catch","1","8","0.755396","0.244604","-999","-999","973","2.5319e-08"
"424","28","catch","1","8","0.686598","0.313402","-999","-999","970","2.5319e-08"
"425","29","catch","1","8","0.63313","0.36687","-999","-999","984","2.5319e-08"
"426","30","catch","1","8","0.717234","0.282766","-999","-999","969","1"
"427","31","catch","1","8","0.767562","0.231405","0.00103306","-999","968","3.08453e-09"
"428","32","catch","1","8","0.684749","0.313204","0.00204708","-999","977","3.08451e-09"
"429","33","catch","1","8","0.651731","0.348269","-999","-999","982","3.08451e-09"
"430","34","catch","1","8","0.712821","0.287179","-999","-999","975","1"
"431","35","catch","1","8","0.673511","0.326489","-999","-999","974","1.3689e-09"
"432","36","catch","1","8","0.64","0.36","-999","-999","975","1.3689e-09"
"433","37","catch","1","8","0.636552","0.362409","0.00103842","-999","963","1.3689e-09"
"434","38","catch","1","8","0.695072","0.303901","0.00102669","-999","974","1"
"435","39","catch","1","8","0.657787","0.341189","0.00102459","-999","976","2.53469e-10"
"436","40","catch","1","8","0.763918","0.235052","0.00103093","-999","970","2.43219e-10"
"437","41","catch","1","8","0.619632","0.378323","0.00204499","-999","978","2.43219e-10"
"438","42","catch","1","8","0.596708","0.402263","0.00102881","-999","972","0.999999"
"439","43","catch","1","8","0.665638","0.332305","0.00205761","-999","972","1.32019e-07"
"440","44","catch","1","8","0.681957","0.313965","0.00407747","-999","981","1.32019e-07"
"441","45","catch","1","8","0.683453","0.312436","0.004111","-999","973","1.32019e-07"
"442","46","catch","1","8","0.65535","0.340535","0.00411523","-999","972","1"
"443","47","catch","1","8","0.729785","0.264074","0.00614125","-999","977","5.08589e-11"
"444","48","catch","1","8","0.691434","0.304438","0.00412797","-999","969","5.08582e-11"
"445","49","catch","1","8","0.666667","0.329231","0.00410256","-999","975","5.08582e-11"
"446","50","catch","1","8","0.677584","0.313204","0.00818833","-999","977","0.999998"
"447","51","catch","1","8","0.696319","0.298569","0.00511247","-999","978","4.58316e-07"
"448","52","catch","1","8","0.668041","0.328866","0.00206186","-999","970","4.58316e-07"
"449","53","catch","1","8","0.658084","0.334706","0.00720906","-999","971","4.58316e-07"
"450","54","catch","1","8","0.721936","0.271885","0.00514933","-999","971","1"
"451","55","catch","1","8","0.720419","0.274346","0.00418848","-999","955","2.13497e-10"
"452","56","catch","1","8","0.655315","0.341589","0.00309598","-999","969","2.13497e-10"
"453","57","catch","1","8","0.699272","0.295525","0.00520291","-999","961","2.13497e-10"
"454","58","catch","1","8","0.664932","0.328824","0.00520291","-999","961","0.999998"
"455","59","catch","1","8","0.747644","0.24712","0.0052356","-999","955","3.91913e-07"
"456","60","catch","1","8","0.698446","0.297409","0.00310881","-999","965","3.91913e-07"
"457","61","catch","1","8","0.688017","0.304752","0.0072314","-999","968","3.91913e-07"
"458","62","catch","1","8","0.671134","0.323711","0.00515464","-999","970","1"
"459","63","catch","1","8","0.678756","0.318135","0.00310881","-999","965","1.8094e-08"
"460","64","catch","1","8","0.694415","0.298209","0.00632244","-999","949","1.8094e-08"
"461","65","catch","1","8","0.691667","0.304167","0.00416667","-999","960","1.8094e-08"
"462","66","catch","1","8","0.699272","0.296566","0.00416233","-999","961","1"
"463","67","catch","1","8","0.654639","0.341237","0.00309278","-999","970","3.07523e-11"
"464","68","catch","1","8","0.74433","0.252577","0.00206186","-999","970","3.07523e-11"
"465","69","catch","1","8","0.751825","0.242961","0.00417101","-999","959","3.07523e-11"
"466","70","catch","1","8","0.729814","0.26501","0.00414079","-999","966","1"
"467","71","catch","1","8","0.733126","0.265836","0.00103842","-999","963","2.32261e-10"
"468","72","catch","1","8","0.714734","0.283177","0.00208986","-999","957","2.32261e-10"
"469","73","catch","1","8","0.754478","0.244468","0.00105374","-999","949","2.32261e-10"
"470","74","catch","1","8","0.661523","0.337449","0.00102881","-999","972","1"
"471","75","catch","1","8","0.718002","0.280957","0.00104058","-999","961","1.92882e-08"
"472","76","catch","1","8","0.689583","0.310417","-999","-999","960","1.92882e-08"
"473","77","catch","1","8","0.701461","0.295407","0.00313152","-999","958","1.92882e-08"
"474","78","catch","1","8","0.686785","0.312175","0.00104058","-999","961","1"
"475","79","catch","1","8","0.711479","0.285419","0.00310238","-999","967","2.38697e-11"
"476","80","catch","1","8","0.682952","0.314969","0.002079","-999","962","2.36842e-11"
"477","1","survey","1","1","0.00342017","0.514216","0.479474","0.00289014","99995","0.0459154"
"478","2","survey","1","1","0.00350993","0.51969","0.474031","0.00276994","100002","0.322026"
"479","3","survey","1","1","0.00337037","0.518287","0.475602","0.0027403","99989","0.615851"
"480","4","survey","1","1","0.00340027","0.521652","0.472298","0.00265021","99992","0.0161989"
"481","5","survey","1","1","0.00329013","0.522051","0.471999","0.00266011","99996","0.187029"
"482","6","survey","1","1","0.00323023","0.519726","0.474343","0.00270019","99993","0.0159813"
"483","7","survey","1","1","0.0032601","0.517836","0.476184","0.00272008","99997","0.0085349"
"484","8","survey","1","1","0.00328043","0.519838","0.474222","0.00266035","99987","0.000215654"
"485","9","survey","1","1","0.00332013","0.519871","0.474129","0.00268011","99996","0.376238"
"486","10","survey","1","1","0.00324997","0.519495","0.474575","0.00267997","100001","0.0755522"
"487","11","survey","1","1","0.00347035","0.522582","0.471317","0.00263026","99990","0.0105157"
"488","12","survey","1","1","0.00343031","0.524277","0.469712","0.00258023","99991","0.000206031"
"489","13","survey","1","1","0.0033802","0.527482","0.466598","0.00254015","99994","0.411111"
"490","14","survey","1","1","0.0033402","0.528012","0.466128","0.00252015","99994","0.138972"
"491","15","survey","1","1","0.00300039","0.517357","0.476992","0.00265034","99987","0.0148751"
"492","16","survey","1","1","0.00420034","0.535943","0.457277","0.00258021","99992","0.000168854"
"493","17","survey","1","1","0.0050902","0.549882","0.442438","0.0025901","99996","0.449312"
"494","18","survey","1","1","0.00609037","0.566954","0.424425","0.00253015","99994","0.225728"
"495","19","survey","1","1","0.00656052","0.575476","0.415343","0.00262021","99992","0.0264261"
"496","20","survey","1","1","0.00722986","0.578568","0.411412","0.00278994","100002","0.000166275"
"497","21","survey","1","1","0.00754015","0.577642","0.411708","0.00311006","99998","0.44215"
"498","22","survey","1","1","0.00782008","0.575556","0.413194","0.00343003","99999","0.313235"
"499","23","survey","1","1","0.00776023","0.568197","0.420183","0.00386012","99997","0.044274"
"500","24","survey","1","1","0.00784008","0.557166","0.430484","0.00451005","99999","0.000166042"
"501","25","survey","1","1","0.00798008","0.548855","0.437934","0.00523005","99999","0.207066"
"502","26","survey","1","1","0.00769954","0.543387","0.443013","0.00589965","100006","0.0418804"
"503","27","survey","1","1","0.00807048","0.541652","0.444057","0.00622037","99994","0.00544502"
"504","28","survey","1","1","0.00812081","0.536614","0.448485","0.00678068","99990","1.302e-05"
"505","29","survey","1","1","0.00822049","0.538702","0.446277","0.00680041","99994","0.385279"
"506","30","survey","1","1","0.00817057","0.541158","0.443881","0.00679048","99993","0.105295"
"507","31","survey","1","1","0.00807056","0.535367","0.449381","0.0071805","99993","0.00978399"
"508","32","survey","1","1","0.00814984","0.531109","0.453181","0.00755985","100002","1.29441e-05"
"509","33","survey","1","1","0.00800032","0.529111","0.455048","0.00784031","99996","0.445996"
"510","34","survey","1","1","0.00847958","0.528604","0.454887","0.0080296","100005","0.189711"
"511","35","survey","1","1","0.00841941","0.530533","0.453048","0.00799944","100007","0.0188857"
"512","36","survey","1","1","0.00769054","0.527277","0.456852","0.00818057","99993","1.26167e-05"
"513","37","survey","1","1","0.00786976","0.528354","0.455776","0.00799976","100003","0.452318"
"514","38","survey","1","1","0.00795984","0.527829","0.456321","0.00788984","100002","0.27906"
"515","39","survey","1","1","0.0080904","0.528006","0.455913","0.0079904","99995","0.0341681"
"516","40","survey","1","1","0.00842017","0.535881","0.447829","0.00787016","99998","1.25324e-05"
"517","41","survey","1","1","0.00700014","0.50883","0.47598","0.00819016","99998","0.362656"
"518","42","survey","1","1","0.00613061","0.480818","0.50394","0.00911091","99990","0.268556"
"519","43","survey","1","1","0.00558039","0.460472","0.523947","0.0100007","99993","0.0407978"
"520","44","survey","1","1","0.00552022","0.449468","0.534601","0.0104104","99996","9.18524e-06"
"521","45","survey","1","1","0.00540065","0.440933","0.542865","0.0108013","99988","0.265523"
"522","46","survey","1","1","0.00512046","0.434939","0.549189","0.010751","99991","0.138995"
"523","47","survey","1","1","0.00481038","0.427364","0.556665","0.0111609","99992","0.0239507"
